1	CACM-2035	0.06946129442806148
2	CACM-2826	0.05488649033034256
3	CACM-2828	0.05144921563034926
4	CACM-2501	0.05073309968686311
5	CACM-1829	0.047248322860205735
6	CACM-1249	0.044519592610966684
7	CACM-3078	0.04385296404414041
8	CACM-2439	0.043147409250659005
9	CACM-1623	0.04245486154218733
10	CACM-2399	0.042358989007682216
11	CACM-2820	0.04035981166914313
12	CACM-2721	0.04022299639257748
13	CACM-1543	0.03965935511434646
14	CACM-1014	0.039658730594145174
15	CACM-3043	0.039062779652763786
16	CACM-2434	0.03878938789300541
17	CACM-1978	0.037621777115547886
18	CACM-0695	0.03758299426551127
19	CACM-2358	0.037563538927715114
20	CACM-2873	0.037103088618444614
21	CACM-3082	0.03675764801118244
22	CACM-1307	0.0364225555683541
23	CACM-2753	0.036256256732165044
24	CACM-2299	0.03608872520305741
25	CACM-0544	0.03529111297991968
26	CACM-2371	0.03516912297653136
27	CACM-2870	0.0347135959158134
28	CACM-0397	0.03419229128976908
29	CACM-2357	0.03346825258725536
30	CACM-0032	0.03338603030224386
31	CACM-3035	0.03316495192514258
32	CACM-2106	0.03212384446925018
33	CACM-0242	0.03152619465050363
34	CACM-2923	0.03151026151987123
35	CACM-1753	0.03148517344366304
36	CACM-1962	0.031280480128383456
37	CACM-2078	0.031205979130633145
38	CACM-2377	0.03095248513227107
39	CACM-2947	0.030742770247642923
40	CACM-2541	0.030653848081905622
41	CACM-2931	0.030346305850967956
42	CACM-0531	0.030181047014700292
43	CACM-2319	0.03015681905503293
44	CACM-1272	0.030087753089714384
45	CACM-1844	0.029996926162669833
46	CACM-3128	0.029928198582200808
47	CACM-3073	0.029670864235196416
48	CACM-2940	0.029633515798165366
49	CACM-0409	0.02954045475756824
50	CACM-2629	0.029507502976332128
51	CACM-2519	0.02944078468788868
52	CACM-3103	0.02943612969327534
53	CACM-1867	0.029131759822988885
54	CACM-2499	0.028939857899817924
55	CACM-2863	0.02844557047613258
56	CACM-1135	0.028436625191053003
57	CACM-2176	0.028390370557433757
58	CACM-1476	0.028147870538359383
59	CACM-1681	0.028100231458762944
60	CACM-2849	0.028053198359371367
61	CACM-1811	0.028031628099733075
62	CACM-2116	0.02794729477195857
63	CACM-2380	0.027926175064666225
64	CACM-1742	0.027693500644102212
65	CACM-3137	0.027670820686912154
66	CACM-1502	0.027574907306965737
67	CACM-2321	0.027549699532389994
68	CACM-3197	0.0275256073194883
69	CACM-2939	0.027331890474689657
70	CACM-2912	0.027116245586054286
71	CACM-1746	0.027105357152341154
72	CACM-1410	0.026626965482347956
73	CACM-0435	0.02619233782804636
74	CACM-0023	0.026128503190632854
75	CACM-3190	0.025861789299688832
76	CACM-0040	0.025590709139133104
77	CACM-0396	0.025543192723469714
78	CACM-2669	0.02549090430983838
79	CACM-1926	0.025399694528829647
80	CACM-0605	0.02517625501402866
81	CACM-3127	0.025087783448432415
82	CACM-1680	0.024946203070750343
83	CACM-2881	0.024878400677970362
84	CACM-2112	0.02483208628880481
85	CACM-2230	0.02477831332221673
86	CACM-1751	0.024728668262925906
87	CACM-2626	0.024598152127395325
88	CACM-2599	0.024463589136825194
89	CACM-1664	0.0243575779369802
90	CACM-2020	0.024349856551400335
91	CACM-2582	0.02419551000074277
92	CACM-1470	0.02416418705743938
93	CACM-2740	0.02402187630395872
94	CACM-1699	0.023999760137532123
95	CACM-2277	0.023998757217868115
96	CACM-2085	0.023890735500509512
97	CACM-1960	0.023788957630290222
98	CACM-3189	0.023731752283109767
99	CACM-1166	0.023637794123877783
100	CACM-2996	0.023625341089997774
