1.	CACM-3141	0.13138395837911085
2.	CACM-1961	0.1299375153043359
3.	CACM-0409	0.10728306331427272
4.	CACM-1750	0.10707975649715219
5.	CACM-2931	0.10012782616616286
6.	CACM-1135	0.09722310374868562
7.	CACM-2184	0.09558267059419992
8.	CACM-1003	0.0919660069413533
9.	CACM-0243	0.08765085136022921
10.	CACM-1680	0.0864159536504065
11.	CACM-1534	0.08230443441555296
12.	CACM-0278	0.0819807257476219
13.	CACM-1591	0.08157393845719645
14.	CACM-1650	0.08121914732752304
15.	CACM-1196	0.08091097541957594
16.	CACM-0322	0.0800982103588496
17.	CACM-2233	0.07950713738413026
18.	CACM-1844	0.07852722682456123
19.	CACM-1032	0.07790630452474978
20.	CACM-3160	0.07491155473242708
21.	CACM-3015	0.07282543469426973
22.	CACM-1433	0.07163998503240136
23.	CACM-1811	0.07025429177968849
24.	CACM-3157	0.06924492528992164
25.	CACM-3002	0.06921997635446688
26.	CACM-3078	0.06864493174882975
27.	CACM-2002	0.06835076827668951
28.	CACM-2890	0.06791041241363356
29.	CACM-2217	0.06719922215308378
30.	CACM-2920	0.06660385681049256
31.	CACM-0585	0.06538330830339065
32.	CACM-2198	0.0649094659199739
33.	CACM-3048	0.06487020121305584
34.	CACM-2344	0.06461573992656242
35.	CACM-2950	0.06421275691780175
36.	CACM-1709	0.06407356596334297
37.	CACM-1517	0.06286425653311392
38.	CACM-1415	0.06267267845082751
39.	CACM-2750	0.0606986746174065
40.	CACM-1643	0.060437135091452314
41.	CACM-2622	0.06026924825037502
42.	CACM-1272	0.06010301761821764
43.	CACM-1725	0.059874252729066706
44.	CACM-2699	0.059739783959217016
45.	CACM-2812	0.05956360806822521
46.	CACM-2307	0.059251075178121594
47.	CACM-0536	0.05865477260523451
48.	CACM-2697	0.05840548854618087
49.	CACM-1637	0.058198511058507214
50.	CACM-1381	0.05808301833573319
51.	CACM-1632	0.05797388904712598
52.	CACM-1928	0.057832610338496605
53.	CACM-0104	0.05775811294430201
54.	CACM-1199	0.05749022874715366
55.	CACM-2535	0.0573561882853912
56.	CACM-2106	0.05685242502878083
57.	CACM-2113	0.056569284929390964
58.	CACM-1206	0.05647109556841835
59.	CACM-1677	0.05599893324269005
60.	CACM-1978	0.055675900622804315
61.	CACM-2372	0.05553721073582449
62.	CACM-3139	0.05547815125802448
63.	CACM-2342	0.055472694263019075
64.	CACM-3092	0.055213695999561836
65.	CACM-2484	0.05504647331032159
66.	CACM-3086	0.05502536306647494
67.	CACM-2424	0.05499230344297786
68.	CACM-2819	0.05488851489939548
69.	CACM-2979	0.05482308701462383
70.	CACM-3135	0.0543736736601682
71.	CACM-3090	0.05436321526636052
72.	CACM-2542	0.05433045072615279
73.	CACM-1267	0.05390323652270604
74.	CACM-1236	0.05384115660361702
75.	CACM-0825	0.05378331282590866
76.	CACM-2740	0.05371368070687967
77.	CACM-2494	0.053700946413346884
78.	CACM-3021	0.05364860933009614
79.	CACM-0144	0.053610381713600504
80.	CACM-1747	0.053471697697872196
81.	CACM-2916	0.053326151166157965
82.	CACM-1727	0.053295501406489934
83.	CACM-2990	0.05316825660424413
84.	CACM-2232	0.05300595147541664
85.	CACM-1474	0.053005233630234246
86.	CACM-1412	0.05279578572213794
87.	CACM-2219	0.052728240288996815
88.	CACM-0086	0.05269850678861302
89.	CACM-1154	0.052574354048539454
90.	CACM-1473	0.05240779703495153
91.	CACM-1308	0.05228877414307136
92.	CACM-1519	0.052216914233097454
93.	CACM-0495	0.05211525104146163
94.	CACM-1470	0.05210002727812287
95.	CACM-2522	0.05208177743021818
96.	CACM-2197	0.05192278037330833
97.	CACM-1385	0.05177004393965971
98.	CACM-0670	0.051708254623009466
99.	CACM-2949	0.05140845453775421
100.	CACM-2383	0.05138183241515455
