1.	CACM-3139	37.59359017392452
2.	CACM-2177	35.065442642443344
3.	CACM-3018	34.657583812314
4.	CACM-2289	33.50231453688239
5.	CACM-1839	32.784712984976764
6.	CACM-3156	31.316049380689165
7.	CACM-3040	30.657687033796307
8.	CACM-2883	30.477592457945747
9.	CACM-2619	25.05117812811518
10.	CACM-2484	24.657155717548466
11.	CACM-2275	24.20762429249734
12.	CACM-2368	23.128013097224933
13.	CACM-2980	23.06289778188644
14.	CACM-2695	23.04996477560722
15.	CACM-3164	23.017949162903
16.	CACM-1504	22.965443208687226
17.	CACM-2763	22.098709491360296
18.	CACM-1961	22.019742372778584
19.	CACM-2290	21.778060470749864
20.	CACM-2630	21.647895093580058
21.	CACM-2172	21.402223000276237
22.	CACM-2986	21.326879944705468
23.	CACM-2490	21.00852652094153
24.	CACM-2877	20.994016407981125
25.	CACM-2155	20.43619496468797
26.	CACM-2195	20.289352742206813
27.	CACM-1905	19.161878217313085
28.	CACM-2052	19.06648794981804
29.	CACM-1481	18.93273573101359
30.	CACM-1822	18.93273573101359
31.	CACM-1983	18.93273573101359
32.	CACM-2461	18.93273573101359
33.	CACM-2925	18.816785318446005
34.	CACM-1145	18.54301838890325
35.	CACM-2934	18.04691256012258
36.	CACM-2015	17.931071172125158
37.	CACM-3125	17.581184430331106
38.	CACM-2189	17.579436802864063
39.	CACM-2430	17.185955660418003
40.	CACM-1529	17.172428108379087
41.	CACM-1727	16.9705793956341
42.	CACM-2752	16.96090769344045
43.	CACM-2444	16.934849974619727
44.	CACM-3138	16.647242102408146
45.	CACM-1432	16.59385377578765
46.	CACM-1899	16.463542061557835
47.	CACM-3124	16.459566698112504
48.	CACM-1847	16.428774452512194
49.	CACM-2059	16.42397821098756
50.	CACM-3033	15.805391173641736
51.	CACM-2769	15.74571155422414
52.	CACM-2923	15.700964954378763
53.	CACM-1791	15.666412921616073
54.	CACM-1456	15.49609320852548
55.	CACM-2701	15.37186607411365
56.	CACM-2697	15.262683132923053
57.	CACM-2856	15.133313775095447
58.	CACM-3100	14.90658704074488
59.	CACM-1415	14.82518159235405
60.	CACM-2790	14.716468391155356
61.	CACM-2568	13.544450433223913
62.	CACM-2408	13.21876307611317
63.	CACM-3172	12.755903406848331
64.	CACM-3008	12.581271534144971
65.	CACM-2453	12.57037301440458
66.	CACM-2161	12.56375599847868
67.	CACM-1925	12.538711886028349
68.	CACM-1172	12.47635404061673
69.	CACM-2178	12.374291456373287
70.	CACM-1563	12.035403960550399
71.	CACM-1935	11.965491107968944
72.	CACM-1947	11.895028022319835
73.	CACM-2125	11.88612146122945
74.	CACM-3153	11.859224646728833
75.	CACM-2920	11.739896995347962
76.	CACM-1433	11.581505983717117
77.	CACM-1934	11.540859087173112
78.	CACM-1828	11.417316634997519
79.	CACM-2771	11.315431257553495
80.	CACM-1804	10.231991619508166
81.	CACM-2402	10.07227691677917
82.	CACM-3085	9.736735090567564
83.	CACM-0119	9.18656716474548
84.	CACM-1721	8.91190045095607
85.	CACM-1350	8.87952575614119
86.	CACM-2247	8.876439360046444
87.	CACM-2523	8.70528061915585
88.	CACM-2362	8.352818555509073
89.	CACM-2213	8.329042755360804
90.	CACM-1698	8.007610473445528
91.	CACM-2396	7.968752457192899
92.	CACM-2767	7.863262515241487
93.	CACM-3132	7.746111411081078
94.	CACM-0559	7.7286194173201554
95.	CACM-3131	7.337712936077736
96.	CACM-2561	7.317564909483453
97.	CACM-2972	6.8398805744616675
98.	CACM-0435	6.751553192145431
99.	CACM-3054	6.603923295430461
100.	CACM-2859	6.480724582996426
