1.	CACM-2921	10.627621184083441
2.	CACM-2112	8.442935463406226
3.	CACM-2579	8.31977499786562
4.	CACM-1350	8.072606742791384
5.	CACM-3115	7.5509340489117545
6.	CACM-2061	6.877400959651609
7.	CACM-0252	6.867744884699272
8.	CACM-1029	6.70058247598432
9.	CACM-3130	6.67919279951381
10.	CACM-1387	6.583440791093928
11.	CACM-2939	6.403811140204445
12.	CACM-2886	6.400073666467347
13.	CACM-1135	5.932403369487157
14.	CACM-2684	5.825292801070809
15.	CACM-3093	5.748267527231399
16.	CACM-2411	5.69536386315523
17.	CACM-1134	5.638845093020667
18.	CACM-0205	5.631763350748532
19.	CACM-3102	5.597744472019367
20.	CACM-1565	5.471305917815602
21.	CACM-2138	5.465773787417895
22.	CACM-1658	5.455008317164171
23.	CACM-3030	5.451611333239428
24.	CACM-2929	5.443065489823489
25.	CACM-0637	5.341273341617457
26.	CACM-1723	5.174079363675858
27.	CACM-2820	5.109117199928284
28.	CACM-3099	5.108193152280637
29.	CACM-1807	5.011064458089757
30.	CACM-1402	4.904152661144618
31.	CACM-1783	4.87682047950172
32.	CACM-1062	4.854568829554816
33.	CACM-2871	4.780149098001585
34.	CACM-0100	4.761156597593907
35.	CACM-0929	4.761156597593907
36.	CACM-2495	4.761156597593907
37.	CACM-2708	4.761156597593907
38.	CACM-1392	4.7599700453146205
39.	CACM-2542	4.755514112957812
40.	CACM-1154	4.74947367894874
41.	CACM-2424	4.633431793066914
42.	CACM-1947	4.567326796937877
43.	CACM-1572	4.565011983351152
44.	CACM-1003	4.548780998856289
45.	CACM-1533	4.40930435506568
46.	CACM-2210	4.403582561712853
47.	CACM-2867	4.378628936012835
48.	CACM-3124	4.362221153728756
49.	CACM-2746	4.348797157920333
50.	CACM-1194	4.338813327850863
51.	CACM-1671	4.332002382323413
52.	CACM-0799	4.329165817480171
53.	CACM-2990	4.312662135420353
54.	CACM-2558	4.199391370927486
55.	CACM-2551	4.164165749873159
56.	CACM-2658	4.164165749873159
57.	CACM-1223	3.972125639390014
58.	CACM-2534	3.7740794149390178
59.	CACM-1788	3.6720806928575325
60.	CACM-0051	3.5233927792173856
61.	CACM-0077	3.5233927792173856
62.	CACM-1313	3.5233927792173856
63.	CACM-2066	3.5233927792173856
64.	CACM-2587	3.5233927792173856
65.	CACM-2659	3.5233927792173856
66.	CACM-1162	3.521757749314099
67.	CACM-1496	3.41165766325845
68.	CACM-1852	3.332981804567286
69.	CACM-1923	3.312636697476764
70.	CACM-1683	3.298344812239836
71.	CACM-2666	3.298344812239836
72.	CACM-2064	3.2671739455618645
73.	CACM-1740	3.264325933510672
74.	CACM-2685	3.264325933510672
75.	CACM-0058	3.243144367509494
76.	CACM-2870	3.218812493983954
77.	CACM-2423	3.2138305997975247
78.	CACM-0695	3.2102236203510364
79.	CACM-2229	3.203969858346025
80.	CACM-2111	3.1893055741200276
81.	CACM-1835	3.182407409227433
82.	CACM-2897	3.1643519484200096
83.	CACM-3105	3.157494041989586
84.	CACM-2572	3.071609271258289
85.	CACM-2873	3.0491491927562544
86.	CACM-2254	3.0398385991601913
87.	CACM-0628	2.9304093862294445
88.	CACM-1102	2.9304093862294445
89.	CACM-1466	2.9304093862294445
90.	CACM-2661	2.9304093862294445
91.	CACM-2843	2.9264019314966365
92.	CACM-3045	2.9264019314966365
93.	CACM-2652	2.922141914437252
94.	CACM-1457	2.9137012536116123
95.	CACM-2372	2.9103096422592127
96.	CACM-1484	2.899813275893332
97.	CACM-1869	2.8530837620562823
98.	CACM-2449	2.8485335600547996
99.	CACM-2718	2.8468985301515133
100.	CACM-1456	2.832441270817376
